Crime_ID,Date,Time,Time_Slot,Area,Police_Station,Latitude,Longitude,Crime_Type,Street_Lighting_Score,Crowd_Density,Nearby_Police_km,Nearby_Hospital_km,Known_Dark_Spot,Risk_Score,Risk_Level,Area_Risk_Priority,
NAG2025_0169,2025-10-29,12:33,Afternoon,Hudkeshwar,Hudkeshwar,21.09332,79.12349,Stalking,9,Low,1.33,4.05,TRUE,84,High,1,
NAG2025_0170,2025-03-15,16:08,Afternoon,Mahal,Mahal,21.14631,79.11433,Eve Teasing,8,Medium,1.32,1.78,FALSE,46,Medium,6,
NAG2025_0171,2025-07-04,19:57,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18182,79.12377,Molestation,10,Medium,3.73,4.3,FALSE,53,Medium,4,
NAG2025_0172,2025-10-12,13:44,Afternoon,Sadar,Sadar,21.1626,79.07604,Eve Teasing,8,Low,3.34,2.35,FALSE,62,Medium,26,
NAG2025_0173,2025-11-27,12:43,Afternoon,Telangkhedi,Telangkhedi,21.15647,79.04955,Domestic Violence,9,Low,3.8,3.38,FALSE,42,Medium,10,
NAG2025_0174,2025-12-20,04:20,Night,Yashodhara Nagar,Yashodhara Nagar,21.18491,79.12878,Stalking,4,Medium,3.69,2.46,TRUE,90,High,4,
NAG2025_0175,2025-05-23,08:52,Morning,Hudkeshwar,Hudkeshwar,21.08961,79.12357,Domestic Violence,6,Low,1.62,1.29,FALSE,77,High,1,
NAG2025_0176,2025-05-22,20:05,Evening,Yashodhara Nagar,Yashodhara Nagar,21.17803,79.12359,Stalking,3,Low,4.76,0.69,TRUE,100,High,4,
NAG2025_0177,2025-01-11,23:26,Night,Hingna,Hingna,21.07269,79.02527,Domestic Violence,6,Medium,4.6,0.62,FALSE,76,High,7,
NAG2025_0178,2025-01-15,16:47,Afternoon,Sadar,Sadar,21.16372,79.0704,Molestation,8,Medium,3.09,1.27,TRUE,60,Medium,26,
NAG2025_0179,2025-06-05,20:24,Evening,Hudkeshwar,Hudkeshwar,21.09559,79.12589,Eve Teasing,5,High,3.05,4.7,TRUE,74,High,1,
NAG2025_0180,2025-05-29,21:12,Night,Kotwali,Kotwali,21.1482,79.10419,Stalking,3,Low,1.71,3.59,FALSE,100,High,18,
NAG2025_0181,2025-02-21,20:17,Evening,Hudkeshwar,Hudkeshwar,21.09013,79.12748,Assault,6,High,2.56,3.39,TRUE,67,Medium,1,
NAG2025_0182,2025-06-06,18:00,Evening,Sitabuldi,Sitabuldi,21.14466,79.08444,Assault,5,Medium,2.88,0.64,FALSE,73,High,5,
NAG2025_0183,2025-11-24,17:42,Evening,Yashodhara Nagar,Yashodhara Nagar,21.17782,79.12605,Assault,5,Medium,1.99,1.07,FALSE,72,High,4,
NAG2025_0184,2025-11-27,00:52,Night,Hudkeshwar,Hudkeshwar,21.09079,79.12956,Molestation,2,Medium,2.22,2.5,TRUE,100,High,1,
NAG2025_0185,2025-02-27,15:20,Afternoon,Pratap Nagar,Pratap Nagar,21.11652,79.05276,Molestation,8,Medium,2.59,3.7,FALSE,36,Low,25,
NAG2025_0186,2025-08-25,04:38,Night,Beltarodi,Beltarodi,21.0708,79.0804,Domestic Violence,4,Medium,3.35,2.08,TRUE,100,High,2,
NAG2025_0187,2025-02-20,16:36,Afternoon,Wathoda,Wathoda,21.13881,79.13634,Eve Teasing,10,Medium,1.54,4.66,FALSE,43,Medium,30,
NAG2025_0188,2025-11-09,04:18,Night,Panchpaoli,Panchpaoli,21.15668,79.09281,Stalking,7,High,0.85,1.92,FALSE,56,Medium,24,
NAG2025_0189,2025-09-12,05:01,Night,Yashodhara Nagar,Yashodhara Nagar,21.17798,79.12849,Molestation,9,Low,4.0,3.11,FALSE,78,High,4,
NAG2025_0190,2025-03-18,01:00,Night,Sitabuldi,Sitabuldi,21.14397,79.09101,Assault,6,Low,2.93,0.42,FALSE,77,High,5,
NAG2025_0191,2025-01-25,01:30,Night,Imamwada,Imamwada,21.13182,79.08867,Stalking,9,High,2.36,2.16,TRUE,64,Medium,16,
NAG2025_0192,2025-03-28,17:25,Evening,Mahal,Mahal,21.14074,79.11478,Sexual Harassment,3,High,3.56,1.58,TRUE,88,High,6,
NAG2025_0193,2025-05-15,19:47,Evening,Ajni,Ajni,21.12195,79.08286,Domestic Violence,10,Medium,0.83,3.37,FALSE,63,Medium,11,
NAG2025_0194,2025-05-12,17:40,Evening,Trimurti Nagar,Trimurti Nagar,21.11602,79.03272,Eve Teasing,4,High,0.61,4.45,FALSE,78,High,28,
NAG2025_0195,2025-10-06,12:25,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.17971,79.12623,Kidnapping,4,Medium,3.97,2.05,FALSE,53,Medium,4,
NAG2025_0196,2025-05-01,12:03,Afternoon,Ganeshpeth,Ganeshpeth,21.13963,79.09271,Assault,6,High,1.57,2.66,FALSE,39,Low,14,
NAG2025_0197,2025-07-10,20:58,Evening,Mahal,Mahal,21.14003,79.11417,Domestic Violence,8,Medium,2.76,2.8,TRUE,66,Medium,6,
NAG2025_0198,2025-08-09,18:03,Evening,Telangkhedi,Telangkhedi,21.15375,79.05407,Eve Teasing,6,High,4.92,2.6,FALSE,43,Medium,10,
NAG2025_0199,2025-11-28,04:53,Night,MIHAN,MIHAN,21.05901,79.01881,Kidnapping,3,Low,1.48,4.31,FALSE,100,High,21,
NAG2025_0200,2025-08-16,00:12,Night,Hudkeshwar,Hudkeshwar,21.08692,79.12753,Molestation,7,High,0.28,4.93,FALSE,61,Medium,1,
NAG2025_0201,2025-06-16,12:41,Afternoon,Wathoda,Wathoda,21.13337,79.1353,Assault,6,High,3.24,4.19,FALSE,42,Medium,30,
NAG2025_0202,2025-07-06,08:26,Morning,Sitabuldi,Sitabuldi,21.14626,79.08704,Stalking,8,Medium,0.81,4.48,FALSE,49,Medium,5,
NAG2025_0203,2025-03-30,15:42,Afternoon,Kotwali,Kotwali,21.14249,79.10952,Eve Teasing,1,Low,3.99,1.82,FALSE,86,High,18,
NAG2025_0204,2025-10-24,00:13,Night,Sadar,Sadar,21.16441,79.07321,Molestation,3,Medium,0.72,4.83,FALSE,92,High,26,
NAG2025_0205,2025-04-28,00:07,Night,Jaripatka,Jaripatka,21.18704,79.08401,Assault,6,High,3.7,0.93,TRUE,86,High,17,
NAG2025_0206,2025-11-10,03:07,Night,Wathoda,Wathoda,21.13531,79.13866,Molestation,6,Low,3.07,1.83,FALSE,74,High,30,
NAG2025_0207,2025-11-21,18:35,Evening,Nandanvan,Nandanvan,21.1415,79.13043,Domestic Violence,6,Low,0.71,1.74,FALSE,78,High,23,
NAG2025_0208,2025-07-21,22:57,Night,Trimurti Nagar,Trimurti Nagar,21.11766,79.03254,Kidnapping,9,Low,1.88,2.85,FALSE,82,High,28,
NAG2025_0209,2025-10-02,06:39,Morning,Nandanvan,Nandanvan,21.14003,79.12752,Domestic Violence,4,High,3.04,4.83,FALSE,55,Medium,23,
NAG2025_0210,2025-01-13,06:31,Morning,Kotwali,Kotwali,21.14982,79.10364,Sexual Harassment,2,High,2.5,1.46,FALSE,67,Medium,18,
NAG2025_0211,2025-09-26,16:04,Afternoon,Hudkeshwar,Hudkeshwar,21.09445,79.13048,Stalking,1,Medium,4.43,1.82,FALSE,66,Medium,1,
NAG2025_0212,2025-07-24,11:18,Morning,Beltarodi,Beltarodi,21.07606,79.07611,Eve Teasing,9,Low,0.21,1.17,TRUE,85,High,2,
NAG2025_0213,2025-04-29,19:14,Evening,Sitabuldi,Sitabuldi,21.14163,79.0851,Domestic Violence,7,Medium,0.9,3.46,FALSE,59,Medium,5,
NAG2025_0214,2025-12-20,15:00,Afternoon,Seminary Hills,Seminary Hills,21.16121,79.0586,Molestation,1,High,3.3,1.85,FALSE,66,Medium,27,
NAG2025_0215,2025-03-09,15:10,Afternoon,Seminary Hills,Seminary Hills,21.16199,79.051,Eve Teasing,5,High,4.18,4.09,FALSE,53,Medium,27,
NAG2025_0216,2025-04-11,07:05,Morning,Hudkeshwar,Hudkeshwar,21.08951,79.12768,Molestation,10,High,0.22,3.29,TRUE,54,Medium,1,
NAG2025_0217,2025-01-19,13:25,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18315,79.12185,Domestic Violence,7,High,3.89,0.76,TRUE,52,Medium,4,
NAG2025_0218,2025-10-26,04:36,Night,Dharampeth,Dharampeth,21.14255,79.06441,Assault,6,Medium,2.4,1.52,FALSE,82,High,13,
NAG2025_0219,2025-09-06,14:52,Afternoon,Beltarodi,Beltarodi,21.07061,79.0804,Assault,6,High,4.93,0.42,TRUE,67,Medium,2,
NAG2025_0220,2025-11-13,19:09,Evening,Sadar,Sadar,21.15833,79.07061,Molestation,8,High,0.4,2.45,FALSE,57,Medium,26,
NAG2025_0221,2025-07-26,19:36,Evening,Yashodhara Nagar,Yashodhara Nagar,21.17701,79.12192,Stalking,5,High,3.75,0.37,FALSE,65,Medium,4,
NAG2025_0222,2025-06-24,21:33,Night,Hudkeshwar,Hudkeshwar,21.08912,79.12366,Kidnapping,7,Medium,3.19,0.49,FALSE,74,High,1,
NAG2025_0223,2025-12-03,14:46,Afternoon,Sitabuldi,Sitabuldi,21.14166,79.08642,Eve Teasing,8,Low,1.2,1.99,FALSE,71,High,5,
NAG2025_0224,2025-06-18,13:26,Afternoon,Pratap Nagar,Pratap Nagar,21.11562,79.05495,Molestation,2,High,0.46,1.35,FALSE,73,High,25,
NAG2025_0225,2025-08-06,18:30,Evening,Kotwali,Kotwali,21.14439,79.10493,Domestic Violence,9,Medium,2.81,4.39,FALSE,42,Medium,18,
NAG2025_0226,2025-08-01,19:37,Evening,Telangkhedi,Telangkhedi,21.16123,79.04796,Eve Teasing,1,High,0.96,2.56,FALSE,93,High,10,
NAG2025_0227,2025-01-24,20:04,Evening,Jaripatka,Jaripatka,21.18564,79.08175,Eve Teasing,5,Low,3.19,2.82,FALSE,78,High,17,
NAG2025_0228,2025-09-29,23:49,Night,Mahal,Mahal,21.13992,79.11486,Kidnapping,6,High,3.1,3.0,FALSE,62,Medium,6,
NAG2025_0229,2025-06-24,12:39,Afternoon,Gittikhadan,Gittikhadan,21.16867,79.0544,Sexual Harassment,2,Medium,2.33,4.89,TRUE,86,High,15,
NAG2025_0230,2025-05-19,13:05,Afternoon,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09832,79.12406,Eve Teasing,5,High,0.67,1.55,FALSE,61,Medium,9,
NAG2025_0231,2025-10-20,02:45,Night,Ganeshpeth,Ganeshpeth,21.14212,79.09873,Stalking,7,Medium,1.43,3.28,FALSE,84,High,14,
NAG2025_0232,2025-11-23,03:17,Night,Mahal,Mahal,21.14714,79.11266,Molestation,3,Low,3.24,2.87,TRUE,100,High,6,
NAG2025_0233,2025-06-11,16:45,Afternoon,Kalamna,Kalamna,21.15478,79.14007,Molestation,1,High,4.57,3.88,TRUE,78,High,3,
NAG2025_0234,2025-08-22,20:47,Evening,Seminary Hills,Seminary Hills,21.16664,79.05252,Kidnapping,9,High,0.44,1.69,FALSE,53,Medium,27,
NAG2025_0235,2025-12-13,05:07,Night,Mahal,Mahal,21.14251,79.11226,Eve Teasing,9,Medium,0.6,0.35,FALSE,65,Medium,6,
NAG2025_0236,2025-05-19,13:57,Afternoon,Jaripatka,Jaripatka,21.17793,79.09079,Eve Teasing,10,Low,2.45,3.88,FALSE,56,Medium,17,
NAG2025_0237,2025-06-08,10:00,Morning,Jaripatka,Jaripatka,21.17734,79.08666,Assault,1,Medium,3.83,1.62,FALSE,86,High,17,
NAG2025_0238,2025-09-18,20:29,Evening,Hingna,Hingna,21.07109,79.0294,Assault,4,Low,4.42,1.93,FALSE,86,High,7,
NAG2025_0239,2025-04-06,12:40,Afternoon,Beltarodi,Beltarodi,21.07343,79.08156,Eve Teasing,2,High,2.45,3.83,TRUE,78,High,2,
NAG2025_0240,2025-10-01,19:26,Evening,Mahal,Mahal,21.14401,79.1152,Molestation,8,High,3.22,0.56,TRUE,58,Medium,6,
NAG2025_0241,2025-07-12,19:32,Evening,Lakadganj,Lakadganj,21.15259,79.12246,Domestic Violence,5,Low,4.06,2.48,FALSE,82,High,19,
NAG2025_0242,2025-08-08,02:38,Night,Hingna,Hingna,21.07177,79.03021,Sexual Harassment,10,High,0.33,0.41,FALSE,56,Medium,7,
NAG2025_0243,2025-07-30,08:17,Morning,Jaripatka,Jaripatka,21.18306,79.08686,Eve Teasing,6,Medium,2.86,2.14,FALSE,56,Medium,17,
NAG2025_0244,2025-02-24,14:33,Afternoon,Gittikhadan,Gittikhadan,21.17382,79.04645,Molestation,4,Low,2.71,1.77,FALSE,80,High,15,
NAG2025_0245,2025-05-19,20:01,Evening,Jaripatka,Jaripatka,21.1861,79.0837,Domestic Violence,1,High,4.7,0.76,FALSE,69,High,17,
NAG2025_0246,2025-08-27,12:23,Afternoon,Wathoda,Wathoda,21.13799,79.13893,Assault,5,Low,2.71,4.77,FALSE,60,Medium,30,
NAG2025_0247,2025-01-19,12:39,Afternoon,Kalamna,Kalamna,21.15831,79.13682,Sexual Harassment,4,High,4.25,2.6,TRUE,63,Medium,3,
NAG2025_0248,2025-09-23,16:52,Afternoon,Kalamna,Kalamna,21.15799,79.1441,Kidnapping,10,Medium,4.89,3.21,FALSE,25,Low,3,
NAG2025_0249,2025-05-21,14:20,Afternoon,Nandanvan,Nandanvan,21.13766,79.12395,Domestic Violence,1,Medium,4.89,3.14,FALSE,83,High,23,
NAG2025_0250,2025-03-01,10:07,Morning,Telangkhedi,Telangkhedi,21.1595,79.04607,Kidnapping,4,High,2.6,0.39,FALSE,45,Medium,10,
NAG2025_0251,2025-08-04,17:36,Evening,Dharampeth,Dharampeth,21.13956,79.0677,Kidnapping,7,Medium,0.77,3.04,FALSE,66,Medium,13,
NAG2025_0252,2025-06-15,14:01,Afternoon,Jaripatka,Jaripatka,21.18549,79.08355,Eve Teasing,5,Low,2.37,3.58,FALSE,64,Medium,17,
NAG2025_0253,2025-09-04,04:43,Night,Wathoda,Wathoda,21.13581,79.13361,Eve Teasing,10,Low,1.04,0.43,TRUE,93,High,30,
NAG2025_0254,2025-04-05,13:44,Afternoon,Lakadganj,Lakadganj,21.15896,79.11553,Domestic Violence,10,Low,3.66,3.2,FALSE,44,Medium,19,
NAG2025_0255,2025-06-15,02:51,Night,Manewada,Manewada,21.09228,79.10829,Kidnapping,5,Medium,3.63,0.32,FALSE,78,High,22,
NAG2025_0256,2025-04-06,23:12,Night,Gittikhadan,Gittikhadan,21.17354,79.04713,Eve Teasing,5,Medium,2.22,4.96,FALSE,74,High,15,
NAG2025_0257,2025-06-04,06:44,Morning,Yashodhara Nagar,Yashodhara Nagar,21.17833,79.12319,Stalking,2,Low,1.51,0.97,TRUE,100,High,4,
NAG2025_0258,2025-03-15,05:59,Night,Sitabuldi,Sitabuldi,21.14195,79.08404,Sexual Harassment,4,Medium,3.75,2.67,FALSE,74,High,5,
NAG2025_0259,2025-03-16,07:32,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.10275,79.12041,Eve Teasing,3,Low,2.63,3.02,TRUE,100,High,9,
NAG2025_0260,2025-04-08,16:02,Afternoon,Kalamna,Kalamna,21.15209,79.14062,Sexual Harassment,6,Medium,3.87,1.84,FALSE,51,Medium,3,
NAG2025_0261,2025-10-26,18:38,Evening,Hudkeshwar,Hudkeshwar,21.09123,79.12557,Molestation,1,Medium,1.69,4.7,TRUE,100,High,1,
NAG2025_0262,2025-05-07,14:40,Afternoon,MIHAN,MIHAN,21.05474,79.01665,Eve Teasing,7,Low,0.44,2.74,FALSE,70,High,21,
NAG2025_0263,2025-05-26,22:39,Night,Ajni,Ajni,21.12648,79.08287,Eve Teasing,7,Low,2.18,1.53,FALSE,73,High,11,
NAG2025_0264,2025-06-15,09:57,Morning,Telangkhedi,Telangkhedi,21.15679,79.0454,Domestic Violence,10,Low,4.69,4.03,TRUE,72,High,10,
NAG2025_0265,2025-05-13,08:22,Morning,Hudkeshwar,Hudkeshwar,21.08663,79.12419,Eve Teasing,10,High,3.82,3.69,FALSE,28,Low,1,
NAG2025_0266,2025-11-10,16:25,Afternoon,Beltarodi,Beltarodi,21.0709,79.07514,Assault,5,Low,3.05,2.65,TRUE,85,High,2,
NAG2025_0267,2025-01-01,03:09,Night,Jaripatka,Jaripatka,21.17943,79.08105,Eve Teasing,2,Low,3.78,0.72,TRUE,100,High,17,
NAG2025_0268,2025-05-02,04:33,Night,Beltarodi,Beltarodi,21.07366,79.0728,Stalking,3,High,2.04,3.69,FALSE,88,High,2,
NAG2025_0269,2025-10-05,19:54,Evening,Wathoda,Wathoda,21.1401,79.13708,Domestic Violence,1,Medium,2.12,4.52,TRUE,100,High,30,
NAG2025_0270,2025-12-07,01:07,Night,Kalamna,Kalamna,21.15452,79.14065,Sexual Harassment,7,Medium,2.58,2.64,FALSE,68,High,3,
NAG2025_0271,2025-10-14,14:32,Afternoon,MIHAN,MIHAN,21.05841,79.01949,Molestation,2,Low,3.78,2.94,FALSE,86,High,21,
NAG2025_0272,2025-08-05,01:18,Night,Ganeshpeth,Ganeshpeth,21.14176,79.09738,Domestic Violence,5,Low,4.91,1.17,FALSE,82,High,14,
NAG2025_0273,2025-09-11,22:53,Night,Yashodhara Nagar,Yashodhara Nagar,21.17712,79.12121,Sexual Harassment,4,High,1.9,2.54,FALSE,68,High,4,
NAG2025_0274,2025-01-01,18:31,Evening,Gittikhadan,Gittikhadan,21.1681,79.04627,Assault,4,High,3.56,1.68,FALSE,66,Medium,15,
NAG2025_0275,2025-04-12,14:22,Afternoon,Dharampeth,Dharampeth,21.14256,79.06338,Domestic Violence,7,High,4.13,1.16,FALSE,30,Low,13,
NAG2025_0276,2025-06-03,08:50,Morning,Sitabuldi,Sitabuldi,21.14321,79.09133,Eve Teasing,8,High,3.7,4.34,TRUE,54,Medium,5,
NAG2025_0277,2025-03-07,07:57,Morning,Dharampeth,Dharampeth,21.13864,79.06601,Eve Teasing,10,High,4.32,4.85,FALSE,34,Low,13,
NAG2025_0278,2025-06-13,07:09,Morning,Sadar,Sadar,21.16663,79.06933,Domestic Violence,10,High,4.34,3.46,FALSE,29,Low,26,
NAG2025_0279,2025-06-19,14:09,Afternoon,Manewada,Manewada,21.09819,79.10622,Eve Teasing,9,Low,1.41,1.33,FALSE,49,Medium,22,
NAG2025_0280,2025-03-26,05:16,Night,Ganeshpeth,Ganeshpeth,21.13834,79.09793,Stalking,5,Medium,1.8,2.69,FALSE,85,High,14,
NAG2025_0281,2025-09-09,18:43,Evening,Ganeshpeth,Ganeshpeth,21.13593,79.09713,Eve Teasing,8,Low,2.43,3.19,FALSE,63,Medium,14,
NAG2025_0282,2025-07-09,14:22,Afternoon,Mahal,Mahal,21.14637,79.11628,Molestation,7,Low,3.86,4.72,FALSE,65,Medium,6,
NAG2025_0283,2025-11-10,21:08,Night,Seminary Hills,Seminary Hills,21.16543,79.05324,Sexual Harassment,4,High,4.98,2.86,FALSE,66,Medium,27,
NAG2025_0284,2025-12-18,09:17,Morning,Trimurti Nagar,Trimurti Nagar,21.11228,79.03396,Domestic Violence,7,Medium,4.68,4.6,FALSE,58,Medium,28,
NAG2025_0285,2025-05-07,00:55,Night,Kalamna,Kalamna,21.15855,79.14162,Kidnapping,9,Low,2.23,4.23,FALSE,63,Medium,3,
NAG2025_0286,2025-02-11,20:35,Evening,Kalamna,Kalamna,21.15565,79.14598,Eve Teasing,6,Low,2.72,0.46,TRUE,86,High,3,
NAG2025_0287,2025-10-30,20:15,Evening,Hudkeshwar,Hudkeshwar,21.09336,79.12668,Domestic Violence,3,High,2.43,4.84,FALSE,77,High,1,
NAG2025_0288,2025-07-29,01:43,Night,Hudkeshwar,Hudkeshwar,21.08687,79.12651,Kidnapping,9,High,4.55,3.37,FALSE,43,Medium,1,
NAG2025_0289,2025-12-27,06:26,Morning,Lakadganj,Lakadganj,21.14988,79.11808,Eve Teasing,9,Medium,3.65,1.31,FALSE,41,Low,19,
NAG2025_0290,2025-02-09,00:18,Night,Sitabuldi,Sitabuldi,21.14353,79.08224,Sexual Harassment,8,Low,4.4,1.24,FALSE,66,Medium,5,
NAG2025_0291,2025-10-14,00:03,Night,Jaripatka,Jaripatka,21.18692,79.08239,Sexual Harassment,6,Medium,4.1,4.02,FALSE,79,High,17,
NAG2025_0292,2025-06-11,18:34,Evening,Mahal,Mahal,21.14181,79.11213,Kidnapping,3,Low,0.61,0.92,FALSE,99,High,6,
NAG2025_0293,2025-03-09,13:18,Afternoon,Manewada,Manewada,21.09874,79.10628,Eve Teasing,5,Low,3.92,2.26,FALSE,66,Medium,22,
NAG2025_0294,2025-05-15,15:54,Afternoon,Lakadganj,Lakadganj,21.15288,79.11566,Molestation,1,Medium,0.87,0.36,FALSE,95,High,19,
NAG2025_0295,2025-02-16,01:06,Night,Pratap Nagar,Pratap Nagar,21.11783,79.06007,Stalking,4,Medium,4.71,0.54,FALSE,89,High,25,
NAG2025_0296,2025-06-21,09:26,Morning,Sitabuldi,Sitabuldi,21.13812,79.0871,Eve Teasing,10,High,0.38,0.65,TRUE,54,Medium,5,
NAG2025_0297,2025-08-02,01:07,Night,Mahal,Mahal,21.13966,79.11606,Stalking,9,High,3.79,0.47,FALSE,41,Low,6,
NAG2025_0298,2025-06-14,23:34,Night,Pratap Nagar,Pratap Nagar,21.12121,79.05417,Sexual Harassment,8,High,3.21,2.99,FALSE,47,Medium,25,
NAG2025_0299,2025-05-07,02:19,Night,MIHAN,MIHAN,21.05899,79.01508,Eve Teasing,3,Low,3.31,1.98,FALSE,93,High,21,
NAG2025_0300,2025-12-27,15:28,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18417,79.12448,Kidnapping,6,Low,0.55,3.21,FALSE,71,High,4,
NAG2025_0301,2025-03-19,00:09,Night,Seminary Hills,Seminary Hills,21.16573,79.05531,Stalking,7,Medium,1.88,3.38,FALSE,67,Medium,27,
NAG2025_0302,2025-12-06,15:15,Afternoon,Hudkeshwar,Hudkeshwar,21.08882,79.12984,Eve Teasing,4,High,4.3,1.88,TRUE,64,Medium,1,
NAG2025_0303,2025-03-09,23:48,Night,Beltarodi,Beltarodi,21.07833,79.07554,Kidnapping,3,Medium,2.59,3.41,TRUE,100,High,2,
NAG2025_0304,2025-12-15,18:10,Evening,Mahal,Mahal,21.14687,79.11084,Molestation,6,Medium,2.41,0.61,FALSE,68,High,6,
NAG2025_0305,2025-10-27,23:54,Night,Telangkhedi,Telangkhedi,21.15353,79.05344,Kidnapping,10,Low,3.77,1.16,FALSE,56,Medium,10,
NAG2025_0306,2025-02-12,17:03,Evening,Mahalaxmi Nagar,Mahalaxmi Nagar,21.1002,79.11824,Stalking,9,Medium,2.99,2.0,FALSE,50,Medium,9,
NAG2025_0307,2025-10-29,04:38,Night,Dharampeth,Dharampeth,21.13584,79.05895,Assault,4,Low,1.83,0.66,FALSE,88,High,13,
NAG2025_0308,2025-01-25,03:07,Night,Besa,Besa,21.08261,79.08964,Molestation,1,High,2.26,4.59,FALSE,93,High,12,
NAG2025_0309,2025-03-09,07:01,Morning,Sitabuldi,Sitabuldi,21.13878,79.08397,Domestic Violence,4,Low,3.93,0.43,FALSE,82,High,5,
NAG2025_0310,2025-09-21,04:11,Night,Panchpaoli,Panchpaoli,21.1475,79.09061,Domestic Violence,3,High,4.07,4.26,FALSE,75,High,24,
NAG2025_0311,2025-01-07,07:17,Morning,Kalamna,Kalamna,21.15037,79.13698,Domestic Violence,5,High,1.91,2.15,FALSE,53,Medium,3,
NAG2025_0312,2025-08-23,12:22,Afternoon,Mahal,Mahal,21.14556,79.10774,Molestation,7,High,1.41,2.76,FALSE,38,Low,6,
NAG2025_0313,2025-11-26,08:26,Morning,Kotwali,Kotwali,21.14621,79.11219,Stalking,10,High,4.57,0.66,FALSE,16,Low,18,
NAG2025_0314,2025-07-31,08:12,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09808,79.11712,Domestic Violence,7,Medium,1.78,2.48,FALSE,54,Medium,9,
NAG2025_0315,2025-12-25,09:26,Morning,Kalamna,Kalamna,21.15085,79.13938,Eve Teasing,1,Low,4.38,3.08,FALSE,81,High,3,
NAG2025_0316,2025-09-24,20:45,Evening,Nandanvan,Nandanvan,21.1376,79.12719,Domestic Violence,6,Low,1.44,1.01,FALSE,72,High,23,
NAG2025_0317,2025-12-13,12:12,Afternoon,Nandanvan,Nandanvan,21.14376,79.124,Domestic Violence,6,Low,3.42,1.67,FALSE,61,Medium,23,
NAG2025_0318,2025-12-05,06:44,Morning,Yashodhara Nagar,Yashodhara Nagar,21.18441,79.12201,Sexual Harassment,3,Medium,4.42,4.32,FALSE,65,Medium,4,
NAG2025_0319,2025-03-05,19:08,Evening,Lakadganj,Lakadganj,21.15861,79.11405,Eve Teasing,2,High,0.91,2.12,FALSE,83,High,19,
NAG2025_0320,2025-10-27,21:25,Night,Lashkaribagh,Lashkaribagh,21.16848,79.10187,Molestation,9,Low,0.48,1.31,FALSE,72,High,20,
NAG2025_0321,2025-01-19,02:36,Night,Beltarodi,Beltarodi,21.07441,79.07689,Molestation,7,Low,3.35,1.5,TRUE,100,High,2,
NAG2025_0322,2025-07-06,06:50,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.10315,79.12409,Stalking,6,Medium,0.91,3.63,TRUE,89,High,9,
NAG2025_0323,2025-03-06,19:08,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18012,79.12303,Sexual Harassment,10,High,4.48,2.47,FALSE,32,Low,4,
NAG2025_0324,2025-06-22,07:16,Morning,Beltarodi,Beltarodi,21.07532,79.07375,Domestic Violence,5,Medium,3.48,0.79,TRUE,76,High,2,
NAG2025_0325,2025-04-06,02:19,Night,Pardi,Pardi,21.14791,79.15537,Stalking,2,Low,2.74,3.59,FALSE,95,High,8,
NAG2025_0326,2025-11-28,21:30,Night,Yashodhara Nagar,Yashodhara Nagar,21.17815,79.12132,Stalking,5,High,1.46,0.41,TRUE,92,High,4,
NAG2025_0327,2025-01-12,19:03,Evening,Lashkaribagh,Lashkaribagh,21.16608,79.09472,Eve Teasing,10,Low,4.28,3.0,FALSE,50,Medium,20,
NAG2025_0328,2025-08-09,03:29,Night,Sadar,Sadar,21.1679,79.07454,Stalking,4,Low,2.28,4.88,TRUE,100,High,26,
NAG2025_0329,2025-07-03,17:03,Evening,Imamwada,Imamwada,21.1353,79.09214,Domestic Violence,10,Low,1.75,1.83,TRUE,79,High,16,
NAG2025_0330,2025-11-28,02:13,Night,Kotwali,Kotwali,21.1486,79.10603,Stalking,8,Low,4.46,4.72,FALSE,72,High,18,
NAG2025_0331,2025-09-12,12:58,Afternoon,Wathoda,Wathoda,21.14268,79.13332,Stalking,2,High,4.96,2.27,FALSE,54,Medium,30,
NAG2025_0332,2025-10-02,03:01,Night,Kalamna,Kalamna,21.15387,79.14568,Sexual Harassment,1,Low,3.28,4.5,FALSE,99,High,3,
NAG2025_0333,2025-05-10,22:48,Night,Sitabuldi,Sitabuldi,21.14563,79.08349,Kidnapping,8,High,2.68,4.9,FALSE,55,Medium,5,
NAG2025_0334,2025-11-11,16:23,Afternoon,Beltarodi,Beltarodi,21.0737,79.07876,Domestic Violence,4,High,3.43,1.84,FALSE,44,Medium,2,
NAG2025_0335,2025-11-20,21:46,Night,Ganeshpeth,Ganeshpeth,21.14386,79.09763,Stalking,9,High,3.0,3.47,FALSE,52,Medium,14,
NAG2025_0336,2025-03-11,07:23,Morning,Beltarodi,Beltarodi,21.0755,79.07937,Eve Teasing,8,Medium,1.44,3.83,TRUE,71,High,2,
NAG2025_0337,2025-02-26,19:19,Evening,Ganeshpeth,Ganeshpeth,21.14188,79.09915,Molestation,5,High,1.9,4.94,FALSE,63,Medium,14,
